material,threshold,replicate,method,cycle,true_RUL,pred_RUL,RUL_lo_cal90,RUL_hi_cal90
KCoHCF,87.0,2,Weibull,3780.0,747.6451679875081,0.0,,
KCoHCF,87.0,2,Wiener,3969.0,558.6451679875081,0.0,,
KCoHCF,87.0,2,Weibull,3969.0,558.6451679875081,0.0,,
KCoHCF,87.0,2,Wiener,4158.0,369.6451679875081,0.0,,
KCoHCF,87.0,2,Weibull,4158.0,369.6451679875081,0.0,,
KCoHCF,87.0,2,Wiener,4347.0,180.6451679875081,0.0,,
KCoHCF,87.0,2,Weibull,4347.0,180.6451679875081,0.0,,
KCoHCF,87.0,2,Wiener,4527.0,0.6451679875081027,0.0,,
KCoHCF,87.0,2,Weibull,4527.0,0.6451679875081027,0.0,,
KCoHCF,87.0,3,Wiener,191.0,4400.447132236715,1157.5448275122574,,
KCoHCF,87.0,3,Weibull,191.0,4400.447132236715,9843.519351106748,,
KCoHCF,87.0,3,Wiener,382.0,4209.447132236715,866.2958460596429,,
KCoHCF,87.0,3,Weibull,382.0,4209.447132236715,1790.1804635685055,,
KCoHCF,87.0,3,Wiener,573.0,4018.4471322367153,804.0244551865228,,
KCoHCF,87.0,3,Weibull,573.0,4018.4471322367153,1252.369105439337,,
KCoHCF,87.0,3,Wiener,764.0,3827.4471322367153,791.7950924212704,,
KCoHCF,87.0,3,Weibull,764.0,3827.4471322367153,1079.7493507925228,,
KCoHCF,87.0,3,Wiener,955.0,3636.4471322367153,706.8793074201225,,
KCoHCF,87.0,3,Weibull,955.0,3636.4471322367153,915.0147480038364,,
KCoHCF,87.0,3,Wiener,1146.0,3445.447132236716,604.4508840633223,,
KCoHCF,87.0,3,Weibull,1146.0,3445.447132236716,758.4779920036676,,
KCoHCF,87.0,3,Wiener,1337.0,3254.447132236716,472.8320221214883,,
KCoHCF,87.0,3,Weibull,1337.0,3254.447132236716,591.0661627622928,,
KCoHCF,87.0,3,Wiener,1528.0,3063.447132236716,315.1222595699306,,
KCoHCF,87.0,3,Weibull,1528.0,3063.447132236716,407.6711452134657,,
KCoHCF,87.0,3,Wiener,1719.0,2872.447132236716,198.75941531538612,,
KCoHCF,87.0,3,Weibull,1719.0,2872.447132236716,253.95906805425943,,
KCoHCF,87.0,3,Wiener,1910.0,2681.447132236716,101.60267485449646,,
KCoHCF,87.0,3,Weibull,1910.0,2681.447132236716,117.27619936801898,,
KCoHCF,87.0,3,Wiener,2101.0,2490.447132236716,7.891776651600999,,
KCoHCF,87.0,3,Weibull,2101.0,2490.447132236716,0.0,,
KCoHCF,87.0,3,Wiener,2292.0,2299.447132236716,0.0,,
KCoHCF,87.0,3,Weibull,2292.0,2299.447132236716,0.0,,
KCoHCF,87.0,3,Wiener,2483.0,2108.447132236716,0.0,,
KCoHCF,87.0,3,Weibull,2483.0,2108.447132236716,0.0,,
KCoHCF,87.0,3,Wiener,2674.0,1917.447132236716,0.0,,
KCoHCF,87.0,3,Weibull,2674.0,1917.447132236716,0.0,,
KCoHCF,87.0,3,Wiener,2865.0,1726.447132236715,0.0,,
KCoHCF,87.0,3,Weibull,2865.0,1726.447132236715,0.0,,
KCoHCF,87.0,3,Wiener,3056.0,1535.447132236715,0.0,,
KCoHCF,87.0,3,Weibull,3056.0,1535.447132236715,0.0,,
KCoHCF,87.0,3,Wiener,3247.0,1344.447132236715,0.0,,
KCoHCF,87.0,3,Weibull,3247.0,1344.447132236715,0.0,,
KCoHCF,87.0,3,Wiener,3438.0,1153.447132236715,0.0,,
KCoHCF,87.0,3,Weibull,3438.0,1153.447132236715,0.0,,
KCoHCF,87.0,3,Wiener,3629.0,962.4471322367152,0.0,,
KCoHCF,87.0,3,Weibull,3629.0,962.4471322367152,0.0,,
KCoHCF,87.0,3,Wiener,3820.0,771.4471322367153,0.0,,
KCoHCF,87.0,3,Weibull,3820.0,771.4471322367153,0.0,,
KCoHCF,87.0,3,Wiener,4011.0,580.4471322367153,0.0,,
KCoHCF,87.0,3,Weibull,4011.0,580.4471322367153,0.0,,
KCoHCF,87.0,3,Wiener,4202.0,389.4471322367153,0.0,,
KCoHCF,87.0,3,Weibull,4202.0,389.4471322367153,0.0,,
KCoHCF,87.0,3,Wiener,4393.0,198.44713223671533,0.0,,
KCoHCF,87.0,3,Weibull,4393.0,198.44713223671533,0.0,,
KCoHCF,87.0,3,Wiener,4584.0,7.447132236715333,0.0,,
KCoHCF,87.0,3,Weibull,4584.0,7.447132236715333,0.0,,
KCoHCF,87.0,3,Wiener,4591.0,0.4471322367153334,0.0,,
KCoHCF,87.0,3,Weibull,4591.0,0.4471322367153334,0.0,,
KCoHCF,90.0,1,Wiener,57.0,1310.4597537274692,27350.0,,
KCoHCF,90.0,1,Weibull,57.0,1310.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,114.0,1253.4597537274692,27350.0,,
KCoHCF,90.0,1,Weibull,114.0,1253.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,171.0,1196.4597537274692,27350.0,,
KCoHCF,90.0,1,Weibull,171.0,1196.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,228.0,1139.4597537274692,3205.221896190268,,
KCoHCF,90.0,1,Weibull,228.0,1139.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,285.0,1082.4597537274692,2301.8503181531933,,
KCoHCF,90.0,1,Weibull,285.0,1082.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,342.0,1025.4597537274692,1979.1909964608813,,
KCoHCF,90.0,1,Weibull,342.0,1025.4597537274692,27350.0,,
KCoHCF,90.0,1,Wiener,399.0,968.4597537274692,1774.825371268465,,
KCoHCF,90.0,1,Weibull,399.0,968.4597537274692,16680.21924031731,,
KCoHCF,90.0,1,Wiener,456.0,911.4597537274692,1464.015209843396,,
KCoHCF,90.0,1,Weibull,456.0,911.4597537274692,8056.4982400957615,,
KCoHCF,90.0,1,Wiener,513.0,854.4597537274692,1283.6311663430022,,
KCoHCF,90.0,1,Weibull,513.0,854.4597537274692,5095.013551781733,,
KCoHCF,90.0,1,Wiener,570.0,797.4597537274692,1181.2032073046755,,
KCoHCF,90.0,1,Weibull,570.0,797.4597537274692,3752.943130141839,,
KCoHCF,90.0,1,Wiener,627.0,740.4597537274692,1121.0437238436734,,
KCoHCF,90.0,1,Weibull,627.0,740.4597537274692,3032.878367411396,,
KCoHCF,90.0,1,Wiener,684.0,683.4597537274692,1076.3525476039838,,
KCoHCF,90.0,1,Weibull,684.0,683.4597537274692,2576.600722990065,,
KCoHCF,90.0,1,Wiener,741.0,626.4597537274692,1035.7244513082771,,
KCoHCF,90.0,1,Weibull,741.0,626.4597537274692,2255.508997545209,,
KCoHCF,90.0,1,Wiener,798.0,569.4597537274692,991.5588421226088,,
KCoHCF,90.0,1,Weibull,798.0,569.4597537274692,2006.5559040251335,,
KCoHCF,90.0,1,Wiener,855.0,512.4597537274692,906.8354675060413,,
KCoHCF,90.0,1,Weibull,855.0,512.4597537274692,1758.9014836782508,,
KCoHCF,90.0,1,Wiener,912.0,455.4597537274692,831.0260944399305,,
KCoHCF,90.0,1,Weibull,912.0,455.4597537274692,1558.2629025320775,,
KCoHCF,90.0,1,Wiener,969.0,398.4597537274692,751.9817567560042,,
KCoHCF,90.0,1,Weibull,969.0,398.4597537274692,1380.7443327655874,,
KCoHCF,90.0,1,Wiener,1026.0,341.4597537274692,673.6595842487487,,
KCoHCF,90.0,1,Weibull,1026.0,341.4597537274692,1223.9935964356914,,
KCoHCF,90.0,1,Wiener,1083.0,284.4597537274692,570.9752835679715,,
KCoHCF,90.0,1,Weibull,1083.0,284.4597537274692,1061.4463425597446,,
KCoHCF,90.0,1,Wiener,1140.0,227.4597537274692,495.88497304548525,,
KCoHCF,90.0,1,Weibull,1140.0,227.4597537274692,932.4463465253845,,
KCoHCF,90.0,1,Wiener,1197.0,170.4597537274692,398.0308249112089,,
KCoHCF,90.0,1,Weibull,1197.0,170.4597537274692,795.5731287859107,,
KCoHCF,90.0,1,Wiener,1254.0,113.4597537274692,295.0521543962582,,
KCoHCF,90.0,1,Weibull,1254.0,113.4597537274692,661.874914834099,,
KCoHCF,90.0,1,Wiener,1311.0,56.459753727469206,208.9856159034809,,
KCoHCF,90.0,1,Weibull,1311.0,56.459753727469206,545.7319385768005,,
KCoHCF,90.0,1,Wiener,1367.0,0.4597537274692058,127.81972637941772,,
KCoHCF,90.0,1,Weibull,1367.0,0.4597537274692058,440.8378936729728,,
KCoHCF,90.0,2,Wiener,50.0,1158.4244643893228,24168.0,,
KCoHCF,90.0,2,Weibull,50.0,1158.4244643893228,24168.0,,
KCoHCF,90.0,2,Wiener,100.0,1108.4244643893228,1509.504580290905,,
KCoHCF,90.0,2,Weibull,100.0,1108.4244643893228,24168.0,,
KCoHCF,90.0,2,Wiener,150.0,1058.4244643893228,707.0414540865271,,
KCoHCF,90.0,2,Weibull,150.0,1058.4244643893228,10118.912886441303,,
KCoHCF,90.0,2,Wiener,200.0,1008.4244643893228,497.1185912782894,,
KCoHCF,90.0,2,Weibull,200.0,1008.4244643893228,1903.8676733124785,,
KCoHCF,90.0,2,Wiener,250.0,958.4244643893228,412.4108288829353,,
KCoHCF,90.0,2,Weibull,250.0,958.4244643893228,996.951225826399,,
KCoHCF,90.0,2,Wiener,300.0,908.4244643893228,365.125566750004,,
KCoHCF,90.0,2,Weibull,300.0,908.4244643893228,699.8967128920091,,
KCoHCF,90.0,2,Wiener,350.0,858.4244643893228,328.1053799763028,,
KCoHCF,90.0,2,Weibull,350.0,858.4244643893228,546.7148740794551,,
KCoHCF,90.0,2,Wiener,400.0,808.4244643893228,305.2583511334782,,
KCoHCF,90.0,2,Weibull,400.0,808.4244643893228,456.8832662798724,,
KCoHCF,90.0,2,Wiener,450.0,758.4244643893228,280.5954866195668,,
KCoHCF,90.0,2,Weibull,450.0,758.4244643893228,388.66744885939625,,
KCoHCF,90.0,2,Wiener,500.0,708.4244643893228,265.739035214457,,
KCoHCF,90.0,2,Weibull,500.0,708.4244643893228,340.44559375150243,,
KCoHCF,90.0,2,Wiener,550.0,658.4244643893228,253.294020355436,,
KCoHCF,90.0,2,Weibull,550.0,658.4244643893228,301.49108037540407,,
KCoHCF,90.0,2,Wiener,600.0,608.4244643893228,246.75384549277456,,
KCoHCF,90.0,2,Weibull,600.0,608.4244643893228,271.36115006656416,,
KCoHCF,90.0,2,Wiener,650.0,558.4244643893228,236.5965958189715,,
KCoHCF,90.0,2,Weibull,650.0,558.4244643893228,242.21637472463,,
KCoHCF,90.0,2,Wiener,700.0,508.4244643893228,224.22173993831612,,
KCoHCF,90.0,2,Weibull,700.0,508.4244643893228,213.9124026070773,,
KCoHCF,90.0,2,Wiener,750.0,458.4244643893228,206.4701161097992,,
KCoHCF,90.0,2,Weibull,750.0,458.4244643893228,183.99782797724708,,
KCoHCF,90.0,2,Wiener,800.0,408.4244643893228,189.1572701883096,,
KCoHCF,90.0,2,Weibull,800.0,408.4244643893228,155.33998277181342,,
KCoHCF,90.0,2,Wiener,850.0,358.4244643893228,165.733563342947,,
KCoHCF,90.0,2,Weibull,850.0,358.4244643893228,124.00824113747012,,
KCoHCF,90.0,2,Wiener,900.0,308.4244643893228,141.4437048885616,,
KCoHCF,90.0,2,Weibull,900.0,308.4244643893228,92.56155048718824,,
KCoHCF,90.0,2,Wiener,950.0,258.4244643893228,115.35025826050004,,
KCoHCF,90.0,2,Weibull,950.0,258.4244643893228,60.39885565055283,,
KCoHCF,90.0,2,Wiener,1000.0,208.4244643893228,89.67773946078532,,
KCoHCF,90.0,2,Weibull,1000.0,208.4244643893228,28.59716142397997,,
KCoHCF,90.0,2,Wiener,1050.0,158.4244643893228,59.47758053813106,,
KCoHCF,90.0,2,Weibull,1050.0,158.4244643893228,0.0,,
KCoHCF,90.0,2,Wiener,1100.0,108.4244643893228,27.395444879585263,,
KCoHCF,90.0,2,Weibull,1100.0,108.4244643893228,0.0,,
KCoHCF,90.0,2,Wiener,1150.0,58.42446438932279,0.0,,
KCoHCF,90.0,2,Weibull,1150.0,58.42446438932279,0.0,,
KCoHCF,90.0,2,Wiener,1200.0,8.424464389322793,0.0,,
KCoHCF,90.0,2,Weibull,1200.0,8.424464389322793,0.0,,
KCoHCF,90.0,2,Wiener,1208.0,0.424464389322793,0.0,,
KCoHCF,90.0,2,Weibull,1208.0,0.424464389322793,0.0,,
KCoHCF,90.0,3,Wiener,58.0,1331.17457206328,27784.0,,
KCoHCF,90.0,3,Weibull,58.0,1331.17457206328,27784.0,,
KCoHCF,90.0,3,Wiener,116.0,1273.17457206328,1350.237620596513,,
KCoHCF,90.0,3,Weibull,116.0,1273.17457206328,27784.0,,
KCoHCF,90.0,3,Wiener,174.0,1215.17457206328,911.0813120434442,,
KCoHCF,90.0,3,Weibull,174.0,1215.17457206328,9794.992265696772,,
KCoHCF,90.0,3,Wiener,232.0,1157.17457206328,712.5138387315395,,
KCoHCF,90.0,3,Weibull,232.0,1157.17457206328,2909.4000661682885,,
KCoHCF,90.0,3,Wiener,290.0,1099.17457206328,637.1552486205474,,
KCoHCF,90.0,3,Weibull,290.0,1099.17457206328,1748.447412772057,,
KCoHCF,90.0,3,Wiener,348.0,1041.17457206328,587.9263280092259,,
KCoHCF,90.0,3,Weibull,348.0,1041.17457206328,1301.2420021190262,,
KCoHCF,90.0,3,Wiener,406.0,983.17457206328,559.5438191598806,,
KCoHCF,90.0,3,Weibull,406.0,983.17457206328,1079.5757609588936,,
KCoHCF,90.0,3,Wiener,464.0,925.17457206328,520.2522783602395,,
KCoHCF,90.0,3,Weibull,464.0,925.17457206328,920.0160260657208,,
KCoHCF,90.0,3,Wiener,522.0,867.17457206328,492.2351758909099,,
KCoHCF,90.0,3,Weibull,522.0,867.17457206328,812.8440262020042,,
KCoHCF,90.0,3,Wiener,580.0,809.17457206328,475.1926735190274,,
KCoHCF,90.0,3,Weibull,580.0,809.17457206328,738.8631018582003,,
KCoHCF,90.0,3,Wiener,638.0,751.17457206328,458.9795282922197,,
KCoHCF,90.0,3,Weibull,638.0,751.17457206328,679.1980842026371,,
KCoHCF,90.0,3,Wiener,696.0,693.17457206328,438.4980339434051,,
KCoHCF,90.0,3,Weibull,696.0,693.17457206328,624.5958545496133,,
KCoHCF,90.0,3,Wiener,754.0,635.17457206328,417.5560405264524,,
KCoHCF,90.0,3,Weibull,754.0,635.17457206328,575.3151541206157,,
KCoHCF,90.0,3,Wiener,812.0,577.17457206328,390.4207263509036,,
KCoHCF,90.0,3,Weibull,812.0,577.17457206328,525.479044781855,,
KCoHCF,90.0,3,Wiener,870.0,519.17457206328,352.42380649587386,,
KCoHCF,90.0,3,Weibull,870.0,519.17457206328,470.248269826046,,
KCoHCF,90.0,3,Wiener,928.0,461.17457206328,314.62645922867966,,
KCoHCF,90.0,3,Weibull,928.0,461.17457206328,416.942700435955,,
KCoHCF,90.0,3,Wiener,986.0,403.17457206328,277.3388693583755,,
KCoHCF,90.0,3,Weibull,986.0,403.17457206328,365.4241608509226,,
KCoHCF,90.0,3,Wiener,1044.0,345.17457206328004,236.6123092554975,,
KCoHCF,90.0,3,Weibull,1044.0,345.17457206328004,312.66531279169567,,
KCoHCF,90.0,3,Wiener,1102.0,287.17457206328004,198.7564246165144,,
KCoHCF,90.0,3,Weibull,1102.0,287.17457206328004,262.6922623438986,,
KCoHCF,90.0,3,Wiener,1160.0,229.17457206328004,157.45842568601665,,
KCoHCF,90.0,3,Weibull,1160.0,229.17457206328004,211.1867638495455,,
KCoHCF,90.0,3,Wiener,1218.0,171.17457206328004,114.67120807898138,,
KCoHCF,90.0,3,Weibull,1218.0,171.17457206328004,159.25290290453358,,
KCoHCF,90.0,3,Wiener,1276.0,113.17457206328004,69.59701214230937,,
KCoHCF,90.0,3,Weibull,1276.0,113.17457206328004,106.2468436879767,,
KCoHCF,90.0,3,Wiener,1334.0,55.17457206328004,19.232895999539902,,
KCoHCF,90.0,3,Weibull,1334.0,55.17457206328004,50.200382700581486,,
KCoHCF,90.0,3,Wiener,1389.0,0.1745720632800385,0.0,,
KCoHCF,90.0,3,Weibull,1389.0,0.1745720632800385,0.0,,
Urea,86.0,1,Wiener,8.0,193.97122669694028,139.90782568222937,,
Urea,86.0,1,Weibull,8.0,193.97122669694028,160.08438364216647,,
Urea,86.0,1,Wiener,16.0,185.97122669694028,110.40693590402228,,
Urea,86.0,1,Weibull,16.0,185.97122669694028,103.063523731738,,
Urea,86.0,1,Wiener,24.0,177.97122669694028,90.75792558459344,,
Urea,86.0,1,Weibull,24.0,177.97122669694028,79.20593939942361,,
Urea,86.0,1,Wiener,32.0,169.97122669694028,73.31722066431333,,
Urea,86.0,1,Weibull,32.0,169.97122669694028,62.98386039155434,,
Urea,86.0,1,Wiener,40.0,161.97122669694028,60.20548508411349,,
Urea,86.0,1,Weibull,40.0,161.97122669694028,51.18458677545986,,
Urea,86.0,1,Wiener,48.0,153.97122669694028,48.79741855498996,,
Urea,86.0,1,Weibull,48.0,153.97122669694028,41.31664592958069,,
Urea,86.0,1,Wiener,56.0,145.97122669694028,39.49125299626467,,
Urea,86.0,1,Weibull,56.0,145.97122669694028,32.882970028080976,,
Urea,86.0,1,Wiener,64.0,137.97122669694028,32.589794134270335,,
Urea,86.0,1,Weibull,64.0,137.97122669694028,26.034209517358832,,
Urea,86.0,1,Wiener,72.0,129.97122669694028,26.25733031006158,,
Urea,86.0,1,Weibull,72.0,129.97122669694028,19.694677303092234,,
Urea,86.0,1,Wiener,80.0,121.97122669694028,20.360531369287767,,
Urea,86.0,1,Weibull,80.0,121.97122669694028,13.673734000095848,,
Urea,86.0,1,Wiener,88.0,113.97122669694028,15.441917814233992,,
Urea,86.0,1,Weibull,88.0,113.97122669694028,8.217239375950086,,
Urea,86.0,1,Wiener,96.0,105.97122669694028,11.376475489876883,,
Urea,86.0,1,Weibull,96.0,105.97122669694028,3.275856761042121,,
Urea,86.0,1,Wiener,104.0,97.97122669694028,7.374472328722785,,
Urea,86.0,1,Weibull,104.0,97.97122669694028,0.0,,
Urea,86.0,1,Wiener,112.0,89.97122669694028,3.722503796781059,,
Urea,86.0,1,Weibull,112.0,89.97122669694028,0.0,,
Urea,86.0,1,Wiener,120.0,81.97122669694028,0.1020098025077974,,
Urea,86.0,1,Weibull,120.0,81.97122669694028,0.0,,
Urea,86.0,1,Wiener,128.0,73.97122669694028,0.0,,
Urea,86.0,1,Weibull,128.0,73.97122669694028,0.0,,
Urea,86.0,1,Wiener,136.0,65.97122669694028,0.0,,
Urea,86.0,1,Weibull,136.0,65.97122669694028,0.0,,
Urea,86.0,1,Wiener,144.0,57.97122669694028,0.0,,
Urea,86.0,1,Weibull,144.0,57.97122669694028,0.0,,
Urea,86.0,1,Wiener,152.0,49.97122669694028,0.0,,
Urea,86.0,1,Weibull,152.0,49.97122669694028,0.0,,
Urea,86.0,1,Wiener,160.0,41.97122669694028,0.0,,
Urea,86.0,1,Weibull,160.0,41.97122669694028,0.0,,
Urea,86.0,1,Wiener,168.0,33.97122669694028,0.0,,
Urea,86.0,1,Weibull,168.0,33.97122669694028,0.0,,
Urea,86.0,1,Wiener,176.0,25.97122669694028,0.0,,
Urea,86.0,1,Weibull,176.0,25.97122669694028,0.0,,
Urea,86.0,1,Wiener,184.0,17.971226696940278,0.0,,
Urea,86.0,1,Weibull,184.0,17.971226696940278,0.0,,
Urea,86.0,1,Wiener,192.0,9.971226696940278,0.0,,
Urea,86.0,1,Weibull,192.0,9.971226696940278,0.0,,
Urea,86.0,1,Wiener,200.0,1.9712266969402776,0.0,,
Urea,86.0,1,Weibull,200.0,1.9712266969402776,0.0,,
Urea,86.0,1,Wiener,201.0,0.9712266969402776,0.0,,
Urea,86.0,1,Weibull,201.0,0.9712266969402776,0.0,,
Urea,86.0,2,Wiener,7.0,168.71050843744447,116.36474656564252,,
Urea,86.0,2,Weibull,7.0,168.71050843744447,130.07897740455334,,
Urea,86.0,2,Wiener,14.0,161.71050843744447,105.9233273646819,,
Urea,86.0,2,Weibull,14.0,161.71050843744447,110.0551813303234,,
Urea,86.0,2,Wiener,21.0,154.71050843744447,84.41872225279016,,
Urea,86.0,2,Weibull,21.0,154.71050843744447,79.24219041139774,,
Urea,86.0,2,Wiener,28.0,147.71050843744447,66.43273423859516,,
Urea,86.0,2,Weibull,28.0,147.71050843744447,59.84422297544475,,
Urea,86.0,2,Wiener,35.0,140.71050843744447,53.27399744919717,,
Urea,86.0,2,Weibull,35.0,140.71050843744447,47.01531027331549,,
Urea,86.0,2,Wiener,42.0,133.71050843744447,45.43185612952284,,
Urea,86.0,2,Weibull,42.0,133.71050843744447,39.00263072679441,,
Urea,86.0,2,Wiener,49.0,126.71050843744447,37.56392784323357,,
Urea,86.0,2,Weibull,49.0,126.71050843744447,31.702807488579907,,
Urea,86.0,2,Wiener,56.0,119.71050843744447,31.0902752060436,,
Urea,86.0,2,Weibull,56.0,119.71050843744447,25.418858060282844,,
Urea,86.0,2,Wiener,63.0,112.71050843744447,25.437006642674703,,
Urea,86.0,2,Weibull,63.0,112.71050843744447,19.763090873716152,,
Urea,86.0,2,Wiener,70.0,105.71050843744447,20.135819911046017,,
Urea,86.0,2,Weibull,70.0,105.71050843744447,14.396272314362378,,
Urea,86.0,2,Wiener,77.0,98.71050843744447,15.550028473411206,,
Urea,86.0,2,Weibull,77.0,98.71050843744447,9.45982704095448,,
Urea,86.0,2,Wiener,84.0,91.71050843744447,11.342594609533792,,
Urea,86.0,2,Weibull,84.0,91.71050843744447,4.777474914610039,,
Urea,86.0,2,Wiener,91.0,84.71050843744447,7.420113178321361,,
Urea,86.0,2,Weibull,91.0,84.71050843744447,0.2778955410162496,,
Urea,86.0,2,Wiener,98.0,77.71050843744447,3.7453607864028777,,
Urea,86.0,2,Weibull,98.0,77.71050843744447,0.0,,
Urea,86.0,2,Wiener,105.0,70.71050843744447,0.3749377932883858,,
Urea,86.0,2,Weibull,105.0,70.71050843744447,0.0,,
Urea,86.0,2,Wiener,112.0,63.71050843744448,0.0,,
Urea,86.0,2,Weibull,112.0,63.71050843744448,0.0,,
Urea,86.0,2,Wiener,119.0,56.71050843744448,0.0,,
Urea,86.0,2,Weibull,119.0,56.71050843744448,0.0,,
Urea,86.0,2,Wiener,126.0,49.71050843744448,0.0,,
Urea,86.0,2,Weibull,126.0,49.71050843744448,0.0,,
Urea,86.0,2,Wiener,133.0,42.71050843744448,0.0,,
Urea,86.0,2,Weibull,133.0,42.71050843744448,0.0,,
Urea,86.0,2,Wiener,140.0,35.710508437444474,0.0,,
Urea,86.0,2,Weibull,140.0,35.710508437444474,0.0,,
Urea,86.0,2,Wiener,147.0,28.710508437444474,0.0,,
Urea,86.0,2,Weibull,147.0,28.710508437444474,0.0,,
Urea,86.0,2,Wiener,154.0,21.710508437444474,0.0,,
Urea,86.0,2,Weibull,154.0,21.710508437444474,0.0,,
Urea,86.0,2,Wiener,161.0,14.710508437444474,0.0,,
Urea,86.0,2,Weibull,161.0,14.710508437444474,0.0,,
Urea,86.0,2,Wiener,168.0,7.710508437444474,0.0,,
Urea,86.0,2,Weibull,168.0,7.710508437444474,0.0,,
Urea,86.0,2,Wiener,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Weibull,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Wiener,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Weibull,175.0,0.7105084374444743,0.0,,
Urea,86.0,3,Wiener,10.0,233.7344559739479,157.76973173132913,,
Urea,86.0,3,Weibull,10.0,233.7344559739479,162.17180934967243,,
Urea,86.0,3,Wiener,20.0,223.7344559739479,116.3816446238183,,
Urea,86.0,3,Weibull,20.0,223.7344559739479,95.9147587546883,,
Urea,86.0,3,Wiener,30.0,213.7344559739479,100.25185966778652,,
Urea,86.0,3,Weibull,30.0,213.7344559739479,82.17076034990738,,
Urea,86.0,3,Wiener,40.0,203.7344559739479,77.44107489502763,,
Urea,86.0,3,Weibull,40.0,203.7344559739479,64.59965371050214,,
Urea,86.0,3,Wiener,50.0,193.7344559739479,58.03311775388512,,
Urea,86.0,3,Weibull,50.0,193.7344559739479,49.19832064010849,,
Urea,86.0,3,Wiener,60.0,183.7344559739479,45.49866697999109,,
Urea,86.0,3,Weibull,60.0,183.7344559739479,37.82246412637368,,
Urea,86.0,3,Wiener,70.0,173.7344559739479,36.89525968266231,,
Urea,86.0,3,Weibull,70.0,173.7344559739479,29.179256886135576,,
Urea,86.0,3,Wiener,80.0,163.7344559739479,27.741362600433348,,
Urea,86.0,3,Weibull,80.0,163.7344559739479,20.561106099217557,,
Urea,86.0,3,Wiener,90.0,153.7344559739479,21.525404782595487,,
Urea,86.0,3,Weibull,90.0,153.7344559739479,13.548780185432577,,
Urea,86.0,3,Wiener,100.0,143.7344559739479,16.438636579831456,,
Urea,86.0,3,Weibull,100.0,143.7344559739479,7.319424326393445,,
Urea,86.0,3,Wiener,110.0,133.7344559739479,11.670063909747348,,
Urea,86.0,3,Weibull,110.0,133.7344559739479,1.3648550747203243,,
Urea,86.0,3,Wiener,120.0,123.73445597394787,6.781303977366323,,
Urea,86.0,3,Weibull,120.0,123.73445597394787,0.0,,
Urea,86.0,3,Wiener,130.0,113.73445597394787,1.9487575151402063,,
Urea,86.0,3,Weibull,130.0,113.73445597394787,0.0,,
Urea,86.0,3,Wiener,140.0,103.73445597394787,0.0,,
Urea,86.0,3,Weibull,140.0,103.73445597394787,0.0,,
Urea,86.0,3,Wiener,150.0,93.73445597394787,0.0,,
Urea,86.0,3,Weibull,150.0,93.73445597394787,0.0,,
Urea,86.0,3,Wiener,160.0,83.73445597394789,0.0,,
Urea,86.0,3,Weibull,160.0,83.73445597394789,0.0,,
Urea,86.0,3,Wiener,170.0,73.73445597394789,0.0,,
Urea,86.0,3,Weibull,170.0,73.73445597394789,0.0,,
Urea,86.0,3,Wiener,180.0,63.73445597394789,0.0,,
Urea,86.0,3,Weibull,180.0,63.73445597394789,0.0,,
Urea,86.0,3,Wiener,190.0,53.73445597394789,0.0,,
Urea,86.0,3,Weibull,190.0,53.73445597394789,0.0,,
Urea,86.0,3,Wiener,200.0,43.73445597394789,0.0,,
Urea,86.0,3,Weibull,200.0,43.73445597394789,0.0,,
Urea,86.0,3,Wiener,210.0,33.73445597394789,0.0,,
Urea,86.0,3,Weibull,210.0,33.73445597394789,0.0,,
Urea,86.0,3,Wiener,220.0,23.734455973947888,0.0,,
Urea,86.0,3,Weibull,220.0,23.734455973947888,0.0,,
Urea,86.0,3,Wiener,230.0,13.734455973947888,0.0,,
Urea,86.0,3,Weibull,230.0,13.734455973947888,0.0,,
Urea,86.0,3,Wiener,240.0,3.734455973947888,0.0,,
Urea,86.0,3,Weibull,240.0,3.734455973947888,0.0,,
Urea,86.0,3,Wiener,243.0,0.7344559739478882,0.0,,
Urea,86.0,3,Weibull,243.0,0.7344559739478882,0.0,,
Urea,90.0,1,Wiener,3.0,71.20000396406421,,,
Urea,90.0,1,Weibull,3.0,71.20000396406421,,,
Urea,90.0,1,Wiener,6.0,68.20000396406421,84.05279381068071,,
Urea,90.0,1,Weibull,6.0,68.20000396406421,78.28150260279902,,
Urea,90.0,1,Wiener,9.0,65.20000396406421,99.1625632462329,,
Urea,90.0,1,Weibull,9.0,65.20000396406421,113.88887003294413,,
Urea,90.0,1,Wiener,12.0,62.20000396406421,87.03583119771046,,
Urea,90.0,1,Weibull,12.0,62.20000396406421,89.79067454997156,,
Urea,90.0,1,Wiener,15.0,59.20000396406421,77.58148579514194,,
Urea,90.0,1,Weibull,15.0,59.20000396406421,74.93536775457592,,
Urea,90.0,1,Wiener,18.0,56.20000396406421,70.30957465349731,,
Urea,90.0,1,Weibull,18.0,56.20000396406421,65.32137303179597,,
