trajectory,electrolyte,electrode,method,cycle,actual_retention,true_RUL,pred_RUL,RUL_lo90,RUL_hi90,pred_retention,retention_lo,retention_hi,RUL_lo_cal90,RUL_hi_cal90
Hu pH 9 | NaMnHCF,,,Weibull,36,87.837626,64,43.81668462,,,85.61905443,,,,
Hu pH 9 | NaMnHCF,,,Wiener,48,85.901868,52,56.19818141,,,84.4109108,,,,
Hu pH 9 | NaMnHCF,,,Weibull,48,85.901868,52,49.25075814,,,83.30462578,,,,
Hu pH 9 | NaMnHCF,,,Wiener,60,84.265786,40,57.86806822,,,82.58718345,,,,
Hu pH 9 | NaMnHCF,,,Weibull,60,84.265786,40,51.99413099,,,81.36146644,,,,
Hu pH 9 | NaMnHCF,,,Wiener,72,82.016706,28,56.44198914,,,80.82241442,,,,
Hu pH 9 | NaMnHCF,,,Weibull,72,82.016706,28,52.00783904,,,79.59902185,,,,
Hu pH 9 | NaMnHCF,,,Wiener,84,77.508386,16,46.32319027,,,78.35500022,,,,
Hu pH 9 | NaMnHCF,,,Weibull,84,77.508386,16,45.00162411,,,77.43740793,,,,
Hu pH 9 | NaMnHCF,,,Wiener,96,71.325684,4,27.19161546,,,74.58128392,,,,
Hu pH 9 | NaMnHCF,,,Weibull,96,71.325684,4,29.97889158,,,74.44781013,,,,
Hu pH 9 | NaMnHCF,,,Wiener,100,68.092302,0,19.26611844,,,72.89963139,,,,
Hu pH 9 | NaMnHCF,,,Weibull,100,68.092302,0,24.19201001,,,73.30535046,,,,
Hu pH 9 | NaNiHCF,,,Wiener,12,66.718788,88,16.66295851,,,61.95906677,,,,
Hu pH 9 | NaNiHCF,,,Weibull,12,66.718788,88,17.06053745,,,61.09946306,,,,
Hu pH 9 | NaNiHCF,,,Wiener,24,61.399048,76,33.90970945,,,56.35594629,,,,
Hu pH 9 | NaNiHCF,,,Weibull,24,61.399048,76,48.25304763,,,55.07344216,,,,
Hu pH 9 | NaNiHCF,,,Wiener,36,55.079546,64,49.57980428,,,53.04971621,,,,
Hu pH 9 | NaNiHCF,,,Weibull,36,55.079546,64,86.94546661,,,52.16107058,,,,
Hu pH 9 | NaNiHCF,,,Wiener,48,39.440682,52,33.37633421,,,41.22773592,,,,
Hu pH 9 | NaNiHCF,,,Weibull,48,39.440682,52,66.04949033,,,43.36951977,,,,
Hu pH 9 | NaNiHCF,,,Wiener,60,29.040114,40,19.04416944,,,29.07927959,,,,
Hu pH 9 | NaNiHCF,,,Weibull,60,29.040114,40,42.33567877,,,33.68252398,,,,
Hu pH 9 | NaNiHCF,,,Wiener,72,23.378074,28,9.248070811,,,19.67382034,,,,
Hu pH 9 | NaNiHCF,,,Weibull,72,23.378074,28,25.99197095,,,25.3188564,,,,
Hu pH 9 | NaNiHCF,,,Wiener,84,17.010276,16,0.670709537,,,11.98850438,,,,
Hu pH 9 | NaNiHCF,,,Weibull,84,17.010276,16,12.58488696,,,18.06136507,,,,
Hu pH 9 | NaNiHCF,,,Wiener,96,12.549366,4,0,,,5.514230227,,,,
Hu pH 9 | NaNiHCF,,,Weibull,96,12.549366,4,0.503120526,,,11.68347953,,,,
Hu pH 9 | NaNiHCF,,,Wiener,100,11.425476,0,0,,,3.664338309,,,,
Hu pH 9 | NaNiHCF,,,Weibull,100,11.425476,0,0,,,9.744408022,,,,
KCl | KCuHCF,,,Wiener,12,87.507074,88,19.05633814,,,88.00003258,,,,
KCl | KCuHCF,,,Weibull,12,87.507074,88,7.945689137,,,86.12472282,,,,
KCl | KCuHCF,,,Wiener,24,80.720986,76,12.50978401,,,77.40170141,,,,
KCl | KCuHCF,,,Weibull,24,80.720986,76,4.013380344,,,72.27691146,,,,
KCl | KCuHCF,,,Wiener,36,79.424906,64,16.04674547,,,75.05962711,,,,
KCl | KCuHCF,,,Weibull,36,79.424906,64,3.784350802,,,69.1157883,,,,
KCl | KCuHCF,,,Wiener,48,78.307392,52,21.15806363,,,74.16259706,,,,
KCl | KCuHCF,,,Weibull,48,78.307392,52,4.735497956,,,68.36538535,,,,
KCl | KCuHCF,,,Wiener,60,75.740018,40,22.52756118,,,72.78544698,,,,
KCl | KCuHCF,,,Weibull,60,75.740018,40,4.484561027,,,67.43323998,,,,
KCl | KCuHCF,,,Wiener,72,73.779256,28,21.35203391,,,71.3276754,,,,
KCl | KCuHCF,,,Weibull,72,73.779256,28,2.932637902,,,66.43137688,,,,
KCl | KCuHCF,,,Wiener,84,70.424538,16,14.91738975,,,69.21397173,,,,
KCl | KCuHCF,,,Weibull,84,70.424538,16,0,,,64.90840948,,,,
KCl | KCuHCF,,,Wiener,96,66.322104,4,3.57794505,,,66.28392529,,,,
KCl | KCuHCF,,,Weibull,96,66.322104,4,0,,,62.7562575,,,,
KCl | KCuHCF,,,Wiener,100,65.37072,0,0,,,65.27440966,,,,
KCl | KCuHCF,,,Weibull,100,65.37072,0,0,,,61.91455473,,,,
KCl | KFeHCF,,,Wiener,12,71.572882,88,24.71008385,,,71.64975619,,,,
KCl | KFeHCF,,,Weibull,12,71.572882,88,21.24180636,,,71.86886151,,,,
KCl | KFeHCF,,,Wiener,24,44.978978,76,14.20819555,,,42.68062844,,,,
KCl | KFeHCF,,,Weibull,24,44.978978,76,11.36446401,,,40.40550225,,,,
KCl | KFeHCF,,,Wiener,36,30.002002,64,6.912571848,,,22.3295711,,,,
KCl | KFeHCF,,,Weibull,36,30.002002,64,4.044344075,,,17.53855878,,,,
KCl | KFeHCF,,,Wiener,48,21.632402,52,1.997786634,,,11.20913005,,,,
KCl | KFeHCF,,,Weibull,48,21.632402,52,0,,,4.008572552,,,,
KCl | KFeHCF,,,Wiener,60,19.182826,40,0,,,3.734237675,,,,
KCl | KFeHCF,,,Weibull,60,19.182826,40,0,,,-4.978477183,,,,
KCl | KFeHCF,,,Wiener,72,13.863612,28,0,,,-0.417646506,,,,
KCl | KFeHCF,,,Weibull,72,13.863612,28,0,,,-10.21066926,,,,
KCl | KFeHCF,,,Wiener,84,10.875666,16,0,,,-3.820750036,,,,
KCl | KFeHCF,,,Weibull,84,10.875666,16,0,,,-14.13395777,,,,
KCl | KFeHCF,,,Wiener,96,8.96407,4,0,,,-6.166498422,,,,
KCl | KFeHCF,,,Weibull,96,8.96407,4,0,,,-16.80521223,,,,
KCl | KFeHCF,,,Wiener,100,7.859432,0,0,,,-6.882387013,,,,
KCl | KFeHCF,,,Weibull,100,7.859432,0,0,,,-18.22089775,,,,
KCl | KMnHCF,,,Wiener,12,19.624832,88,0,,,8.024535068,,,,
KCl | KMnHCF,,,Weibull,12,19.624832,88,0,,,8.209112415,,,,
KCl | KMnHCF,,,Wiener,24,15.133422,76,0,,,-0.859389642,,,,
KCl | KMnHCF,,,Weibull,24,15.133422,76,0,,,-26.81507652,,,,
KCl | KMnHCF,,,Wiener,36,13.977448,64,0,,,-0.1876401,,,,
KCl | KMnHCF,,,Weibull,36,13.977448,64,0,,,-67.50460894,,,,
KCl | KMnHCF,,,Wiener,48,13.640092,52,0,,,1.322277991,,,,
KCl | KMnHCF,,,Weibull,48,13.640092,52,0,,,-104.068216,,,,
KCl | KMnHCF,,,Wiener,60,13.812162,40,0,,,2.790721574,,,,
KCl | KMnHCF,,,Weibull,60,13.812162,40,0,,,-137.8412368,,,,
KCl | KMnHCF,,,Wiener,72,14.404594,28,0,,,4.293488116,,,,
KCl | KMnHCF,,,Weibull,72,14.404594,28,0,,,-169.5449757,,,,
KCl | KMnHCF,,,Wiener,84,15.221714,16,0,,,5.843080558,,,,
KCl | KMnHCF,,,Weibull,84,15.221714,16,0,,,-199.6253205,,,,
KCl | KMnHCF,,,Wiener,96,16.386208,4,0,,,7.442766001,,,,
KCl | KMnHCF,,,Weibull,96,16.386208,4,0,,,-228.3823812,,,,
KCl | KMnHCF,,,Wiener,100,16.820904,0,0,,,7.995999865,,,,
KCl | KMnHCF,,,Weibull,100,16.820904,0,0,,,-237.7128203,,,,
KCl | KNiHCF,,,Wiener,12,98.804966,88,800,,,99.77276938,,,,
KCl | KNiHCF,,,Weibull,12,98.804966,88,800,,,99.575616,,,,
KCl | KNiHCF,,,Wiener,24,96.21862,76,227.8272134,,,96.96428709,,,,
KCl | KNiHCF,,,Weibull,24,96.21862,76,800,,,98.10277551,,,,
KCl | KNiHCF,,,Wiener,36,92.761628,64,83.43445217,,,93.81107602,,,,
KCl | KNiHCF,,,Weibull,36,92.761628,64,800,,,96.14230071,,,,
KCl | KNiHCF,,,Wiener,48,89.004118,52,47.97359315,,,90.29470123,,,,
KCl | KNiHCF,,,Weibull,48,89.004118,52,175.7015788,,,93.49999558,,,,
KCl | KNiHCF,,,Wiener,60,85.237496,40,26.72144206,,,86.60668228,,,,
KCl | KNiHCF,,,Weibull,60,85.237496,40,78.93374014,,,90.37512165,,,,
KCl | KNiHCF,,,Wiener,72,82.541412,28,10.77454813,,,82.98583953,,,,
KCl | KNiHCF,,,Weibull,72,82.541412,28,40.12562543,,,86.97751468,,,,
KCl | KNiHCF,,,Wiener,84,81.3576,16,0,,,80.25556508,,,,
KCl | KNiHCF,,,Weibull,84,81.3576,16,18.96278482,,,83.83106016,,,,
KCl | KNiHCF,,,Wiener,96,80.320904,4,0,,,78.2325197,,,,
KCl | KNiHCF,,,Weibull,96,80.320904,4,4.298575877,,,81.10311901,,,,
KCl | KNiHCF,,,Wiener,100,80.26115,0,0,,,77.70563067,,,,
KCl | KNiHCF,,,Weibull,100,80.26115,0,0.191974057,,,80.29882754,,,,
KCl | NaCoHCF,,,Wiener,12,93.76594,88,31.24658577,,,94.42056631,,,,
KCl | NaCoHCF,,,Weibull,12,93.76594,88,47.78620062,,,94.98581589,,,,
KCl | NaCoHCF,,,Wiener,24,94.57773,76,58.3925729,,,92.94684488,,,,
KCl | NaCoHCF,,,Weibull,24,94.57773,76,83.79544364,,,92.83605034,,,,
KCl | NaCoHCF,,,Wiener,36,92.453602,64,84.04989903,,,92.23774064,,,,
KCl | NaCoHCF,,,Weibull,36,92.453602,64,148.6863486,,,92.12113851,,,,
KCl | NaCoHCF,,,Wiener,48,90.12649,52,73.20728779,,,90.44985731,,,,
KCl | NaCoHCF,,,Weibull,48,90.12649,52,137.8940405,,,90.68307529,,,,
KCl | NaCoHCF,,,Wiener,60,88.240694,40,57.30545582,,,88.36036065,,,,
KCl | NaCoHCF,,,Weibull,60,88.240694,40,108.1862167,,,88.97030316,,,,
KCl | NaCoHCF,,,Wiener,72,84.291224,28,35.5065329,,,85.54892142,,,,
KCl | NaCoHCF,,,Weibull,72,84.291224,28,72.04631327,,,86.8046486,,,,
KCl | NaCoHCF,,,Wiener,84,82.214412,16,19.17729826,,,82.84580507,,,,
KCl | NaCoHCF,,,Weibull,84,82.214412,16,45.42800357,,,84.56959065,,,,
KCl | NaCoHCF,,,Wiener,96,79.897224,4,4.902519692,,,80.20338795,,,,
KCl | NaCoHCF,,,Weibull,96,79.897224,4,24.03786391,,,82.30160449,,,,
KCl | NaCoHCF,,,Wiener,100,79.256302,0,0.728575079,,,79.39741255,,,,
KCl | NaCoHCF,,,Weibull,100,79.256302,0,18.45253151,,,81.62334321,,,,
KCl | NaFeHCF,,,Wiener,12,37.3101,88,2.839024718,,,29.39162362,,,,
KCl | NaFeHCF,,,Weibull,12,37.3101,88,5.702069158,,,32.70699016,,,,
KCl | NaFeHCF,,,Wiener,24,26.12488,76,0.302421467,,,16.22074606,,,,
KCl | NaFeHCF,,,Weibull,24,26.12488,76,2.254180712,,,18.83242606,,,,
KCl | NaFeHCF,,,Wiener,36,22.767382,64,0,,,12.16235495,,,,
KCl | NaFeHCF,,,Weibull,36,22.767382,64,0,,,14.06335174,,,,
KCl | NaFeHCF,,,Wiener,48,20.81787,52,0,,,11.06629232,,,,
KCl | NaFeHCF,,,Weibull,48,20.81787,52,0,,,12.32281341,,,,
KCl | NaFeHCF,,,Wiener,60,18.101416,40,0,,,9.2437067,,,,
KCl | NaFeHCF,,,Weibull,60,18.101416,40,0,,,10.49523665,,,,
KCl | NaFeHCF,,,Wiener,72,16.851096,28,0,,,8.195064036,,,,
KCl | NaFeHCF,,,Weibull,72,16.851096,28,0,,,9.331490686,,,,
KCl | NaFeHCF,,,Wiener,84,16.169504,16,0,,,7.626094882,,,,
KCl | NaFeHCF,,,Weibull,84,16.169504,16,0,,,8.598347363,,,,
KCl | NaFeHCF,,,Wiener,96,15.376076,4,0,,,7.151510244,,,,
KCl | NaFeHCF,,,Weibull,96,15.376076,4,0,,,6.867438847,,,,
KCl | NaFeHCF,,,Wiener,100,15.510356,0,0,,,7.057025972,,,,
KCl | NaFeHCF,,,Weibull,100,15.510356,0,0,,,5.956429756,,,,
KCl | NaMnHCF,,,Wiener,12,21.436172,88,0.351537454,,,7.82415766,,,,
KCl | NaMnHCF,,,Weibull,12,21.436172,88,1.182061597,,,10.77164566,,,,
KCl | NaMnHCF,,,Wiener,24,15.565162,76,0,,,3.402744418,,,,
KCl | NaMnHCF,,,Weibull,24,15.565162,76,0,,,5.063736765,,,,
KCl | NaMnHCF,,,Wiener,36,9.821176,64,0,,,-0.002449785,,,,
KCl | NaMnHCF,,,Weibull,36,9.821176,64,0,,,1.74841688,,,,
KCl | NaMnHCF,,,Wiener,48,7.607766,52,0,,,-2.190615696,,,,
KCl | NaMnHCF,,,Weibull,48,7.607766,52,0,,,-0.447011536,,,,
KCl | NaMnHCF,,,Wiener,60,6.649738,40,0,,,-3.096798275,,,,
KCl | NaMnHCF,,,Weibull,60,6.649738,40,0,,,-1.571857728,,,,
KCl | NaMnHCF,,,Wiener,72,6.123854,28,0,,,-3.348020467,,,,
KCl | NaMnHCF,,,Weibull,72,6.123854,28,0,,,-2.106022542,,,,
KCl | NaMnHCF,,,Wiener,84,5.813794,16,0,,,-3.28944589,,,,
KCl | NaMnHCF,,,Weibull,84,5.813794,16,0,,,-2.326897894,,,,
KCl | NaMnHCF,,,Wiener,96,5.652994,4,0,,,-3.066136814,,,,
KCl | NaMnHCF,,,Weibull,96,5.652994,4,0,,,-3.616105518,,,,
KCl | NaMnHCF,,,Wiener,100,5.615894,0,0,,,-2.971609304,,,,
KCl | NaMnHCF,,,Weibull,100,5.615894,0,0,,,-4.417073597,,,,
KCl | NaNiHCF,,,Wiener,12,96.938876,88,800,,,100.5581634,,,,
KCl | NaNiHCF,,,Weibull,12,96.938876,88,800,,,99.20575,,,,
KCl | NaNiHCF,,,Wiener,24,80.333884,76,85.38170003,,,85.67722546,,,,
KCl | NaNiHCF,,,Weibull,24,80.333884,76,800,,,92.71053611,,,,
KCl | NaNiHCF,,,Wiener,36,68.774906,64,32.33360876,,,70.75085694,,,,
KCl | NaNiHCF,,,Weibull,36,68.774906,64,191.7673338,,,82.47615165,,,,
KCl | NaNiHCF,,,Wiener,48,61.021764,52,18.64611464,,,59.76039658,,,,
KCl | NaNiHCF,,,Weibull,48,61.021764,52,64.33397918,,,71.4991285,,,,
KCl | NaNiHCF,,,Wiener,60,54.617578,40,9.956709703,,,51.69204281,,,,
KCl | NaNiHCF,,,Weibull,60,54.617578,40,33.25682389,,,61.5757309,,,,
